,id,original_title,popularity,budget_adj,revenue_adj,tagline,keywords,genres,production_companies,vote_average,release_year
2672,9889,Shallow Hal,1.061903,49259524.6678,173725856.214,Are You A Shallow Guy?,overweight|hypnosis|overweight woman|oberflächlichkeit|kompliment,Comedy,Twentieth Century Fox Film Corporation,5.5,2001
2675,9989,AntiTrust,0.976997,36944643.5008,21961127.585,Truth can be dangerous...Trust can be deadly.,technology|garage|hacker|male friendship|microchip,Action,Industry Entertainment,5.6,2001
2676,2114,Final Fantasy: The Spirits Within,0.974222,168713871.987,104838836.997,Unleash a new reality,battle assignment|dystopia|alien|downfall|scientist,Adventure,Columbia Pictures,5.6,2001
2678,2057,Original Sin,0.945429,51722500.9011,43597536.3834,This is not a love story - it's a story about love.,women|sex|cuba|eroticism|lover (female),Drama,Metro-Goldwyn-Mayer (MGM),5.8,2001
2679,10808,Dr. Dolittle 2,0.913069,86204168.1686,216870406.934,The doctor is in again.,veterinarian|bear|forest|animal|animal protection,Comedy,Twentieth Century Fox Film Corporation,4.9,2001
2680,8007,Behind Enemy Lines,0.90472,49259524.6678,112992977.932,His only weapon is his will to survive.,helicopter|war crimes|sniper|bosnia and herzegovina|fighter pilot,Action,Twentieth Century Fox Film Corporation,5.9,2001
2681,8922,Jeepers Creepers,0.899764,12314881.1669,72926003.4504,What’s eating you?,mass murder|song|brother|sister|aftercreditsstinger,Horror,United Artists,6.0,2001
2684,768,From Hell,0.875299,43102084.0843,91817432.6256,Only the legend will survive.,loss of family|drug addiction|jack the ripper,Horror,Twentieth Century Fox Film Corporation,6.4,2001
2685,2100,The Last Castle,0.865407,88667144.402,34041665.1837,A Castle Can Only Have One King,prison|general,Action,DreamWorks SKG,7.1,2001
2686,2043,Along Came a Spider,0.844235,73889287.0016,129526148.002,The game is far from over.,psychology|police operation|police|psychologist,Crime,Paramount Pictures,5.8,2001
2687,39939,Super Troopers,0.813396,3694464.35008,22773124.0526,Altered State Police,alcohol|radio|police chief|highway|cops,Comedy,Fox Searchlight Pictures,6.7,2001
2688,2018,The Wedding Planner,0.798104,43102084.0843,116657057.775,His big day is her big problem.,san francisco|marriage proposal|love of one's life|wedding planer|man of one's dreams,Comedy,Columbia Pictures Corporation,5.4,2001
2689,9896,Rat Race,0.787835,59111429.6013,105290428.616,563 miles. 9 people. $2 million. 1001 problems!,casino|running|preisgeld|millionaire|road movie,Adventure,Paramount Pictures,5.9,2001
2690,5279,Gosford Park,0.781747,24383464.7105,108068062.378,Tea at four. Dinner at eight. Murder at midnight.,servant|money|shooting party,Drama,USA Films,6.6,2001
2691,11470,Jason X,0.774598,13546369.2836,19703809.8671,Evil has an upgrade.,places and planets|space marine|future|cryogenics|space,Horror,New Line Cinema,4.3,2001
2692,6073,The Mexican,0.746989,70194822.6515,182069401.252,Love with the safety off.,kidnapping|pistol,Action,DreamWorks SKG,5.7,2001
2693,10866,Joy Ride,0.742951,28324226.684,45125219.5589,"It was just a joke, just for fun.",colorado|friendship|stalker|pokies|truck driver,Mystery,Regency Enterprises,6.2,2001
2694,10950,I Am Sam,0.731548,27092738.5673,49593128.6411,love is all you need,foster parents|pro bono|new baby|social services|learning,Drama,New Line Cinema,7.2,2001
2699,12508,Rock Star,0.693522,70194822.6515,20925325.393,The story of a wanna be who got to be.,rock star|success|discontentedness and displeasedness|heavy metal|relationship problems,Music,Warner Bros. Pictures,5.9,2001
2701,167,K-PAX,0.676114,59111429.6013,61962496.9998,Change the way you look at the world.,robbery|dream|hypnosis|investigation|murder,Drama,Intermedia Films,7.0,2001
2704,12103,Don't Say a Word,0.65104,61574405.8347,123173554.729,...I'll never tell.,cemetery|diamant|suspense|psychiatrist|killer,Thriller,20th Century Fox,6.1,2001
2706,9290,Crocodile Dundee in Los Angeles,0.635377,26045973.6681,48568258.3692,He heard there was wildlife in L.A. He didn't know how wild.,crocodile|traffic jam|los angeles|stolen painting,Adventure,Bungalow Productions,4.8,2001
2707,12149,Frailty,0.625438,13546369.2836,16145360.9165,No Soul Is Safe.,loss of mother|ax|serial killer|demon|fbi agent,Drama,Cinerenta Medienbeteiligungs KG,6.8,2001
2709,5852,Angel Eyes,0.612923,65268870.1848,36575197.0658,"The deeper you look, the more you will find.",car crash|police officer,Drama,Warner Bros. Pictures,5.6,2001
2712,11313,Hearts in Atlantis,0.589432,38176131.6175,29784501.8945,What if one of life's great mysteries moved in upstairs?,american football|billard|baseball bat|richard nixon|psychic power,Drama,Castle Rock Entertainment,6.3,2001
2714,2176,The Glass House,0.578315,36944643.5008,29087267.8045,The glass is about to be shattered...,california|loss of parents|siblings|suspense|psychological thriller,Drama,Original Film,5.3,2001
2715,2749,15 Minutes,0.572909,73889287.0016,69406645.6271,America Likes to Watch,new york|female nudity|prison|prostitute|rape,Action,New Line Cinema,5.7,2001
2717,20857,Hardball,0.565877,39407619.7342,49533812.7845,The most important thing in life is showing up,deportes,Comedy,Paramount Pictures,6.4,2001
2718,9397,Evolution,0.561179,98519049.3355,121149234.562,Coming to wipe that silly smile off your planet.,grand canyon|governor|shampoo|high school teacher|fire truck,Action,DreamWorks SKG,5.4,2001
2721,8489,Ali,0.554186,131769228.486,108018533.157,Float like a butterfly and sting like a bee.,usa|transporter|boxer|biography|muhammad,Drama,Columbia Pictures Corporation,6.7,2001
2723,10972,Session 9,0.530703,1847232.17504,460535.916536,Fear is a place.,schizophrenia|lunatic asylum|psychology|supernatural powers|supernatural,Horror,October Films,6.0,2001
2724,11371,The Score,0.526992,83741191.9352,87521717.6008,There are no partners in crime,quebec|jewel|scepter|customs house|jewelry heist,Action,Paramount Pictures,6.6,2001
2725,1365,Monster's Ball,0.522846,4925952.46678,55305498.3358,A lifetime of change can happen in a single moment.,southern u.s.|waitress|parents kids relationship|overweight child|loss of child,Drama,Lions Gate Films,6.4,2001
2726,10956,Joe Dirt,0.521071,21797339.6655,38160978.1562,He Came. He Cleaned. He Conquered.,parents kids relationship|loss of parents|looking for  birth parents|meteorite|janitor,Mystery,Columbia Pictures,5.5,2001
2728,10877,Exit Wounds,0.510452,61574405.8347,98468064.496,This Is Gonna Hurt,corruption|scandal|shadowing|police,Action,NPV Entertainment,5.0,2001
2729,2575,The Tailor of Panama,0.509878,25861250.4506,34492088.1199,"In a place this treacherous, what a good spy needs is a spy of his own.",dancing|spy|birthday|map|fireworks,Drama,Columbia Pictures,5.7,2001
2730,1921,Sweet November,0.499611,49259524.6678,80975550.4044,She Just Needed A Month To Change His Life For Ever.,workaholic|dogsitter,Drama,Bel Air Entertainment,6.5,2001
2731,8386,How High,0.499301,14777857.4003,38367547.9729,They've got their degrees all rolled up.,carpet|pimp|harvard university|joint|cannabis,Comedy,Universal Pictures,6.5,2001
2733,10646,Tomcats,0.493288,13546369.2836,28854709.894,The Last Man Standing Gets The Kitty.,compulsive gambling|roulette|stag night|group of friends,Comedy,Columbia Pictures,4.8,2001
2735,11086,The Majestic,0.472538,88667144.402,45956129.221,Sometimes your life comes into focus one frame at a time.,california|falsely accused person|prosecution|anti-communism|hollywood,Drama,Village Roadshow Pictures,6.5,2001
2736,12138,3000 Miles to Graceland,0.471789,76352263.235,23053673.0549,Crime Is King.,casino|submachine gun|hold-up robbery|elvis|reference to elvis presley,Action,Franchise Pictures,5.4,2001
2738,23949,Tape,0.467091,123148.811669,604014.134035,Some things can't be erased.,shyness|alcohol|sex|jealousy|michigan,Drama,The Independent Film Channel Productions,6.6,2001
2742,10016,Ghosts of Mars,0.451722,34481667.2674,17254173.113,Terror is the same on any planet.,climbing up a wall|hung upside down|flashback within a flashback|cavern|battering,Action,Screen Gems,4.6,2001
2743,10878,Saving Silverman,0.447612,27092738.5673,23831227.2629,They swore nothing would come between them. Then evil walked in the door,female nudity|harassment|class differences|gay marriage|homosexual,Comedy,Village Roadshow Pictures,5.2,2001
2745,11091,Riding in Cars with Boys,0.443923,59111429.6013,44017459.0533,One day can make your life; one day can ruin your life. All life is is four or five big days that change everything.,baby|becoming an adult|puberty|dream|drug addiction,Comedy,Columbia Pictures,6.4,2001
2747,12610,Osmosis Jones,0.439101,92361608.752,16744434.3202,Every BODY needs a hero,cold|flu|lethal virus|construction worker,Adventure,Conundrum Entertainment,5.6,2001
2751,24940,Head Over Heels,0.421293,17240833.6337,12837610.9278,Unleash your inner model.,supermodel,Comedy,Universal Pictures,5.3,2001
2753,9799,The Fast and the Furious,0.414311,46796548.4344,255267690.419,Live life 1/4 mile at a time.,street gang|car race|undercover|auto-tuning|los angeles,Action,Universal Pictures,6.4,2001
2754,441,Human Nature,0.40848,7388928.70016,868578.420609,In the Interest of Civilization... Conform.,individual|human evolution|philosophy|sexuality|mentally disabled,Drama,Fine Line Features,5.7,2001
2755,9816,Save the Last Dance,0.405522,16009345.517,112112555.058,The Only Person You Need To Be Is Yourself.,ballet dancer|musical|ballet,Drama,MTV Films,6.4,2001
2760,10054,Spy Kids,0.386262,43102084.0843,182179184.723,Real spies...only smaller,double life|parents kids relationship|brother sister relationship|loss of parents|secret agent,Action,Dimension Films,5.5,2001
2764,3172,Bandits,0.381751,92361608.752,83287884.8539,"Two's Company, Three's A Crime.",prison,Action,Cheyenne Enterprises,6.1,2001
2765,11090,The Animal,0.380227,27092738.5673,104396624.393,He wasn't much of a man... Now he's not much of an animal!,dream|employee|car crash|scientist|police officer,Action,Revolution Studios,4.5,2001
2766,7501,Knockaround Guys,0.379856,18472321.7504,14777857.4003,"If they don't finish the job, their fathers will finish them.",montana|sheriff|pile of dead bodies|money|mobster,Crime,Lawrence Bender Productions,5.7,2001
2769,10691,Crazy/Beautiful,0.541416,16009345.517,20848013.8005,When it's real. When it's right. Don't let anything stand in your way.,lovesickness|jealousy|parents kids relationship|love of one's life|cutting the cord,Drama,Touchstone Pictures,6.6,2001
2772,10477,Driven,0.20867,115759882.969,67417494.2985,Get ready for the race of your life.,competition|running|career|idol|racing car,Action,Epsilon Motion Pictures,4.8,2001
2773,14369,Out Cold,0.348262,29555714.8007,18204689.8269,"They Haven't Quite Figured It All Out, But They're Getting A Little Warmer.",manager|alcohol|races|mountains|gondola,Comedy,Spyglass Entertainment,6.1,2001
2777,13496,American Outlaws,0.328665,43102084.0843,16845418.8088,Sometimes the wrong side of the law is the right place to be.,sheriff|horse|outlaw|jesse james|cole younger,Action,Warner Bros. Pictures,5.8,2001
2778,9740,Hannibal,0.324227,107139466.152,433104848.775,"His genius undeniable. His evil, unspeakable.",venice|brain|suspense|serial killer|fbi agent,Crime,Universal Pictures,6.3,2001
2779,11456,Domestic Disturbance,0.323191,92361608.752,66807360.9,He will do anything to protect his family.,menace|adoption|dangerous|adoptive father|threat to death,Mystery,Paramount Pictures,5.4,2001
2793,26602,Summer Catch,0.299969,41870595.9676,24252792.738,Are you game?,beach|baseball|sport|bikini|party,Drama,Tollin/Robbins Productions,4.8,2001
2794,2171,Wet Hot American Summer,0.274314,6157440.58347,363542.680977,High Times. Hard Bodies. Soft Rock.,adolescence|summer camp|independent film,Comedy,Eureka Pictures,6.5,2001
2802,23685,Monkeybone,0.263042,92361608.752,6661755.90255,"If It Yells, If It Swings, It's Got To Be Monkeybone!",parallel worlds|organ donation|horniness agent|aftercreditsstinger,Adventure,20th Century Fox,4.0,2001
2820,331,Jurassic Park III,0.167033,114528394.853,454149183.948,"This time, it's not just a walk in the park!",exotic island|dna|paleontology|tyrannosaurus rex|velociraptor,Adventure,Universal Pictures,5.6,2001
2832,15647,Kissing Jessica Stein,0.195196,1231488.11669,12331412.6634,"When it comes to love, sometimes she just can't think straight.",based on play|independent film|gay romance|lesbian|bisexual,Comedy,Fox Searchlight Pictures,5.9,2001
2836,11370,The Musketeer,0.191566,49259524.6678,33316451.6837,As you've never seen it before.,loss of family|queen|power|power takeover|kingdom,Action,Crystal Sky Worldwide,5.1,2001
2837,35080,The Cat's Meow,0.189393,8620416.81686,4491229.77265,Some secrets won't stay buried.,sex|blackmail|yacht|kiss|party,Drama,Lions Gate Films,5.7,2001
2846,16723,Sugar & Spice,0.26321,13546369.2836,16350409.8454,Why would the most popular girl in school wear a mask?,rebel|american football|robbery|bank|mask,Crime,New Line Cinema,5.4,2001
2849,11380,Bones,0.148963,12314881.1669,9010377.38091,"This Halloween, unleash the Dogg.",black people|drug dealer|dying and death|skeleton|crack,Action,New Line Cinema,4.0,2001
2854,13408,The Wash,0.12891,8620416.81686,12597299.5682,"When you're down 'n dirty, it all comes out in...",sex|fight|surprise during end credits|illegal drug|black american stereotype,Action,Lionsgate,5.6,2001
2855,19058,Down,0.128169,18472321.7504,200940.684513,YOUR NEXT STOP... IS HELL.,new york|terrorist|secret|nightmare|investigation,Action,First Floor Features,3.7,2001
2865,16161,Baby Boy,0.089976,19703809.8671,36183151.5924,Just a Baby Boy.,single parent|intolerance|condom|bootlegger|fistfight,Drama,Columbia Pictures,7.4,2001
2875,155,The Dark Knight,8.466668,187365527.255,1014733032.48,Why So Serious?,dc comics|crime fighter|secret identity|scarecrow|sadism,Drama,DC Comics,8.1,2008
2876,10681,WALL·E,5.678119,182301594.086,527977683.854,An adventure beyond the ordinar-E.,future|garbage|plants|dystopia|lonelyness,Animation,Walt Disney Pictures,7.6,2008
2877,1726,Iron Man,4.977955,141790128.733,592656630.491,Heroes aren't born. They're built.,middle east|arms dealer|malibu|marvel comic|comic,Action,Marvel Studios,7.3,2008
2878,8681,Taken,3.647612,25319665.8452,229730967.41,They took his daughter.  He'll take their lives.,kidnapping|fbi agent|agent|missing daughter,Action,Twentieth Century Fox Film Corporation,7.2,2008
2879,217,Indiana Jones and the Kingdom of the Crystal Skull,3.16167,187365527.255,796694459.895,The adventure continues . . .,saving the world|riddle|whip|treasure|mexico city,Adventure,Lucasfilm,5.6,2008
2880,8966,Twilight,3.107665,37473105.4509,397636870.011,"When you can live forever, what do you live for?",soulmates|vampire|forbidden love|immortality|trust,Adventure,Summit Entertainment,5.8,2008
2881,10764,Quantum of Solace,3.086676,202557326.762,593584854.505,"For love, for hate, for justice, for revenge.",killing|undercover|secret agent|james bond,Adventure,Eon Productions,6.0,2008
2882,9502,Kung Fu Panda,3.036644,131662262.395,639822446.35,Prepare for awesomeness.,china|martial arts|kung fu|mentor|snake,Animation,DreamWorks Animation,6.8,2008
2883,13523,Sex Drive,2.90047,19242946.0424,18995761.2854,He's leaving virgin territory,sex|jealousy|virgin|nudity|community,Comedy,"Summit Entertainment, LLC",5.9,2008
